step,EvalAverageReward
1000,-34.2527870380254
2000,-35.87145386085
3000,-34.7753434665555
4000,-39.5083696790402
5000,-32.9011441828259
6000,-34.8089685765018
7000,-37.2822164955948
8000,-30.6421051726709
9000,-33.3217962300865
10000,-38.4214098139514
11000,-33.3187205241227
12000,-33.8444059815197
13000,-41.5919414976527
14000,-31.9446105070419
15000,-34.9737553601195
16000,-36.1550318822102
17000,-33.4710011112696
18000,-37.6490211918093
19000,-37.217982881226
20000,-36.6210018676988
21000,-34.4690542291387
22000,-41.0338522037183
23000,-36.1206171951719
24000,-38.9572484521002
25000,-39.5996450206041
26000,-28.9340651815861
27000,-29.7519777079133
28000,-37.3190208221333
29000,-37.8303735791442
30000,-38.1610988369422
31000,-31.1034878269634
32000,-35.8340251408956
33000,-33.8083874768793
34000,-31.2801007634207
35000,-34.8516022014342
36000,-36.1892410396654
37000,-35.6536171887466
38000,-34.0625909293364
39000,-30.4374480245617
40000,-38.3038792876881
41000,-32.6159010081755
42000,-36.8799693249998
43000,-33.9893224860023
44000,-36.3908893587849
45000,-34.1517847573549
46000,-41.1815872490378
47000,-32.5263885357737
48000,-33.4074305691145
49000,-34.3732802713251
50000,-41.2686884638609
51000,-31.6180838035008
52000,-33.8991864280764
53000,-30.874350238822
54000,-29.8651601377131
55000,-38.3005747010379
56000,-30.9432698779109
57000,-38.9911112898146
58000,-37.2651194601982
59000,-37.7098814650936
60000,-32.2132549988674
61000,-35.8835513391144
62000,-37.881909474987
63000,-31.1639669559615
64000,-30.4039829972131
65000,-33.8978014728926
66000,-31.7507820384108
67000,-36.657251679837
68000,-33.4166684469335
69000,-37.7810583413777
70000,-37.2377731491505
71000,-37.4137720849514
72000,-35.3544573634868
73000,-39.0142785741371
74000,-36.3459113085712
75000,-34.7370956895523
76000,-31.2106493675571
77000,-35.4524667333497
78000,-34.7542541414312
79000,-29.2495273636753
80000,-30.768756381797
81000,-37.9571755721604
82000,-32.9280358190458
83000,-34.7795773614684
84000,-32.4215550308602
85000,-39.6551873724643
86000,-36.4995167256464
87000,-32.3497979835379
88000,-33.4290798816973
89000,-43.0950784477189
90000,-33.0891107464732
91000,-36.2922983724265
92000,-37.2573045085894
93000,-35.767587852091
94000,-33.1646788529595
95000,-41.7365908053063
96000,-35.0408013584305
97000,-38.0584569309303
98000,-34.3864443137088
99000,-39.6724131801949
100000,-37.5753009725004
101000,-31.7960762224325
102000,-32.1749674501093
103000,-41.0760324892758
104000,-26.65736331765
105000,-36.8413736073849
106000,-35.9944092935139
107000,-32.0811103824561
108000,-37.6344729426071
109000,-34.2903113367805
110000,-35.9631960511955
111000,-38.9842378819299
112000,-37.0900416530064
113000,-32.1176705569684
114000,-34.2438185810398
115000,-39.0235783312529
116000,-34.4672565736613
117000,-34.7602740960081
118000,-40.0118088917344
119000,-33.5939432353588
120000,-35.6724871424559
121000,-29.7964983648891
122000,-33.0476741160556
123000,-35.9809923556379
124000,-30.6924596761665
125000,-37.9720135189944
126000,-36.6694501723753
127000,-40.4851934149979
128000,-31.2633717007797
129000,-37.2887442723651
130000,-32.9755448268394
131000,-34.9461908899732
132000,-30.9578909013884
133000,-33.7310405359965
134000,-34.2101101636652
135000,-32.9943276666205
136000,-36.726683510069
137000,-35.7281171111657
138000,-38.3284172553265
139000,-37.5655557292567
140000,-35.5568244027354
141000,-34.8399217858402
142000,-33.5525801139543
143000,-29.9414858403934
144000,-32.2820557784581
145000,-34.7306110646522
146000,-35.776909549689
147000,-38.7374192907272
148000,-38.8507361019838
149000,-37.7058557916308
150000,-33.8910325526344
151000,-29.7940147523257
152000,-39.4342521449707
153000,-30.7035905816362
154000,-34.2242542668214
155000,-33.2605293935145
156000,-29.4049042389149
157000,-32.3963545269868
158000,-39.1451990956813
159000,-37.7610486832973
160000,-33.0724580051646
161000,-33.6060915939669
162000,-34.9668647408958
163000,-34.7106948377858
164000,-34.1398377267614
165000,-38.5962863547414
166000,-41.9086075173034
167000,-34.8276636861691
168000,-35.4437295111587
169000,-36.1219940930766
170000,-34.4955737091488
171000,-39.4216791905102
172000,-30.3601509482619
173000,-37.1162182350846
174000,-36.5473721596608
175000,-39.2785112723096
176000,-39.5564212001163
177000,-33.9246801642632
178000,-39.7495263080665
179000,-34.729628688462
180000,-30.9027990657866
181000,-32.2585996064684
182000,-28.8590315027357
183000,-34.3946090294711
184000,-37.4513989653945
185000,-37.9035933790937
186000,-33.0006955272505
187000,-31.0580882872909
188000,-30.193521370336
189000,-37.900907308573
190000,-36.2631370880317
191000,-34.5208715814838
192000,-38.8981483091389
193000,-38.7471525870923
194000,-35.3849211810783
195000,-33.9840578792192
196000,-31.3661313860151
197000,-30.4308527589441
198000,-36.3265805374713
199000,-31.7892792365423
200000,-34.2770856201724
201000,-36.7180525039455
202000,-36.653242074392
203000,-34.5608402940367
204000,-29.0998226207018
205000,-25.8296707792671
206000,-19.1129440031185
207000,-14.2157246422857
208000,-16.7805244449835
209000,-16.2685521609258
210000,-18.1955488025603
211000,-18.5681068065533
212000,-17.343444578831
213000,-17.8791682708693
214000,-17.5733572046882
215000,-17.2259567113077
216000,-16.6733787296843
217000,-16.4957767444238
218000,-16.0865997047489
219000,-16.2061267051727
220000,-15.6800831549417
221000,-14.2625947569454
222000,-12.5910690228974
223000,-11.4086945868872
224000,-11.983569647712
225000,-11.0235760527338
226000,-11.4066742439592
227000,-11.0289968256141
228000,-9.50920253758941
229000,-5.99846646544695
230000,-5.19054669668708
231000,-5.0002988479756
232000,-4.8986482550982
233000,-4.96432842286772
234000,-4.97903606009513
235000,-4.88316558695969
236000,-5.25885342650956
237000,-5.36795874231888
238000,-5.16149279123848
239000,-4.648895164474
240000,-4.76096576931007
241000,-4.3491627245118
242000,-4.55389254418786
243000,-4.41667800700834
244000,-4.62426298992914
245000,-5.04509144594013
246000,-5.97862446530381
247000,-5.68213400030949
248000,-5.81332034258717
249000,-5.8157067883611
250000,-5.75691835715907
251000,-5.76581212739131
252000,-5.78838397874293
253000,-5.35603005980182
254000,-5.42051240915455
255000,-5.61059993833554
256000,-5.70650323327936
257000,-5.49805662136673
258000,-5.07046245557133
259000,-5.40554456044955
260000,-5.00176752754327
261000,-4.84171243184684
262000,-5.59329062412629
263000,-5.32804922897908
264000,-5.56569796876522
265000,-5.49050015467508
266000,-5.58065872814701
267000,-5.22911731599375
268000,-5.39333646408585
269000,-5.30031991756718
270000,-5.23406040945291
271000,-5.11967380552983
272000,-5.30374033110493
273000,-5.16032269205761
274000,-5.17265116707368
275000,-5.16569961632577
276000,-5.1426672228678
277000,-5.18992037544795
278000,-5.19656907626085
279000,-5.21734548165928
280000,-5.24820661914638
281000,-5.10451723181617
282000,-5.14533380282044
283000,-5.07165582186107
284000,-5.08434132300715
285000,-5.08907998300124
