step,EvalAverageReward
1000,-33.3282742873418
2000,-31.1468296865776
3000,-32.7382625634661
4000,-33.1131030620368
5000,-33.2897963473917
6000,-31.0243567900214
7000,-33.431261012363
8000,-30.4502652409071
9000,-32.7868825246489
10000,-32.5508403825008
11000,-31.6511624796304
12000,-31.9371775138989
13000,-33.3665986945201
14000,-32.7565777998686
15000,-34.1570930942724
16000,-31.9061429424879
17000,-34.1269562939123
18000,-32.1360053256551
19000,-33.1292930850754
20000,-32.0061260049507
21000,-31.2867933196253
22000,-32.2069480751248
23000,-30.3299074179126
24000,-33.2806509115898
25000,-33.9766048711443
26000,-33.5187827582975
27000,-30.6787099406414
28000,-31.3018725560899
29000,-34.5442166927288
30000,-31.2721504600047
31000,-33.7799894137864
32000,-30.5288077878097
33000,-33.5420738994532
34000,-30.9315560373745
35000,-32.2166983474862
36000,-34.1724998662477
37000,-33.8909613835525
38000,-32.8196686441561
39000,-32.1696359762329
40000,-30.6756931416269
41000,-34.4677873409701
42000,-31.4233063129942
43000,-33.3423201230423
44000,-32.9393772296699
45000,-32.3225531994807
46000,-33.0545941739968
47000,-34.6600369350835
48000,-31.291321698546
49000,-34.4764495704829
50000,-28.7955240934744
51000,-32.2777632201372
52000,-32.3411043172336
53000,-34.1246249668346
54000,-32.2119761684306
55000,-33.8698295244885
56000,-34.4698666718568
57000,-33.4066826095011
58000,-31.9473112170449
59000,-32.7913945998944
60000,-33.7756735553944
61000,-29.1292645511743
62000,-33.1222877688616
63000,-30.51438801853
64000,-32.3042037989797
65000,-33.2394100015881
66000,-32.020562862101
67000,-31.379924773669
68000,-30.7040183454844
69000,-33.9347886352894
70000,-33.5122001405086
71000,-31.6398141179753
72000,-35.3252580534387
73000,-33.3904246191969
74000,-32.958171017678
75000,-34.0302057574232
76000,-33.8722586912548
77000,-33.1806560431167
78000,-30.9477385794606
79000,-33.9130249843447
80000,-33.8121402195726
81000,-30.9416141469114
82000,-32.6258190446292
83000,-29.8361307000325
84000,-31.8954087737768
85000,-32.4947055044952
86000,-33.0880650445594
87000,-29.0118792550594
88000,-33.817748006109
89000,-30.1840448473704
90000,-33.6801265189404
91000,-33.3219805882213
92000,-31.2938107630517
93000,-30.429292984192
94000,-31.9600660628332
95000,-31.5711660400909
96000,-32.0220403773067
97000,-32.3077312803096
98000,-32.5345252635101
99000,-33.1191279728349
100000,-31.8919234178528
101000,-34.0905243727414
102000,-33.9851121562507
103000,-30.3722926695539
104000,-32.076996123237
105000,-31.0344682546098
106000,-34.7781183882537
107000,-32.4291850732261
108000,-34.5572348643885
109000,-31.7186947285198
110000,-32.6004745091608
111000,-27.5694371405603
112000,-34.9493674172672
113000,-31.7379332532403
114000,-33.3681525145111
115000,-32.4627705342057
116000,-33.6305933648941
117000,-30.9715579155916
118000,-32.6770136154055
119000,-32.7669104859813
120000,-29.9429749827368
121000,-31.0582057159425
122000,-32.3060263504797
123000,-30.8472905688697
124000,-32.8329144441462
125000,-33.0208064303007
126000,-29.3235874658388
127000,-33.0206627811159
128000,-32.6137023857933
129000,-31.6131531711251
130000,-32.0058176908998
131000,-30.7660030781237
132000,-36.0120427378717
133000,-32.9547141168875
134000,-31.8220019816416
135000,-31.9462954183969
136000,-31.2570738857197
137000,-34.1277907718692
138000,-31.4135815916538
139000,-32.7332809930347
140000,-32.7530491110339
141000,-30.9825833555204
142000,-29.3637189081348
143000,-32.6836824847166
144000,-32.2227480538026
145000,-32.4896368640773
146000,-32.9277862860421
