step,EvalAverageReward
1000,-21.320539325004
2000,-22.2745949245487
3000,-20.9158198525985
4000,-21.3404250378281
5000,-21.7717150847908
6000,-22.1678449691586
7000,-20.9129105854667
8000,-21.4866625520702
9000,-21.0675638315568
10000,-21.5929183816832
11000,-21.7039662798533
12000,-21.3819930475617
13000,-21.4597254429598
14000,-22.0052011166355
15000,-21.1923914771375
16000,-22.537012707996
17000,-22.4089629600041
18000,-21.5607675824167
19000,-22.3321572959159
20000,-21.8373450611299
21000,-21.5153585311317
22000,-21.7824091370451
23000,-22.9496790646328
24000,-22.4220968326465
25000,-21.6891935498369
26000,-22.0141082952657
27000,-21.9524516937576
28000,-21.9536906431784
29000,-21.5591121571579
30000,-21.3360625958274
31000,-20.7390584433051
32000,-22.1601790731952
33000,-22.5729774666385
34000,-21.3289948234791
35000,-21.7524742935423
36000,-20.8054725680186
37000,-20.8920934635134
38000,-20.9376723598817
39000,-21.8122622762689
40000,-21.8925940359119
41000,-21.3423063676937
42000,-21.1289842307944
43000,-22.531975205744
44000,-21.6921091105021
45000,-22.4576572877222
46000,-21.6677531402339
47000,-20.9871851452746
48000,-21.8105014174477
49000,-22.8415803360695
50000,-20.9906035249364
51000,-21.5298444718422
52000,-21.1014382140697
53000,-22.2931290590657
54000,-21.7721718973085
55000,-21.2563941687717
56000,-22.2845552536474
57000,-21.172741550395
58000,-21.7879733282694
59000,-21.935938114851
60000,-21.6157652231284
61000,-21.9336362483028
62000,-21.9102275895817
63000,-22.3759000535684
64000,-20.9526071134531
65000,-21.6033631234666
66000,-21.9047222480718
67000,-22.5156438423949
68000,-21.144175248844
69000,-21.3441636574337
70000,-21.4199958082054
71000,-22.122359466153
72000,-21.9934911394102
73000,-21.4557638673715
74000,-20.8612014970069
75000,-20.9649406067899
76000,-22.1798099662468
77000,-21.2863613858463
78000,-21.5180574638632
79000,-21.5325464160562
80000,-21.220213065873
81000,-21.8363043519608
82000,-20.9360571378964
83000,-21.267204891497
84000,-21.6785226605917
85000,-21.8997182202647
86000,-22.2563280091228
87000,-20.8725398225664
88000,-21.3083648682156
89000,-21.3092940815634
90000,-21.2559532268993
91000,-21.8041586912392
92000,-21.2826656557149
93000,-22.3204066465818
94000,-21.6273097089637
95000,-22.4766739866812
96000,-21.704033544201
97000,-21.2941225902732
98000,-22.2395312880859
99000,-21.5391158726059
100000,-21.6934699650027
101000,-21.2031851727189
102000,-21.9499499982688
103000,-21.4164760787185
104000,-21.2498270709851
105000,-21.3140628734551
106000,-21.4691693445617
107000,-21.7973137583043
108000,-22.2177572631992
109000,-21.6159169316953
110000,-21.9943472643777
111000,-21.4219807566459
112000,-22.1504945013523
113000,-21.7875150624343
114000,-21.2297009563144
115000,-21.3930812075766
116000,-21.7271306428632
117000,-21.2738043868826
118000,-22.3676164907051
119000,-21.8418397244188
120000,-21.1547261456956
121000,-22.3222680663528
122000,-21.1869563741148
123000,-21.1418316263462
124000,-21.6323437075567
125000,-22.398472553825
126000,-22.7597183098027
127000,-20.9672563289838
128000,-22.3133344223262
129000,-21.9355161003606
130000,-21.6539410702664
131000,-20.9535994382107
132000,-23.1489776623927
133000,-21.4183448202239
134000,-21.2430093126876
135000,-21.7943888642238
136000,-22.6383211431299
137000,-21.8533236450418
138000,-22.5659553422175
139000,-22.0960240333877
140000,-21.4186144861788
141000,-21.7680006782244
142000,-21.8601878871907
143000,-22.4718865893762
144000,-22.1908972135783
145000,-21.5760194894546
146000,-20.8409054283295
147000,-21.248014252785
148000,-21.362449748173
149000,-21.7282133158581
150000,-21.7497138267012
151000,-21.50381717881
152000,-21.618148548588
153000,-22.2267989821966
154000,-21.810540402645
155000,-21.5817418219642
156000,-21.444958685604
157000,-22.5699281933084
158000,-22.5044011387813
159000,-21.316880868413
160000,-21.748850167226
161000,-21.8045252402154
162000,-21.1942276626869
163000,-21.7509228465939
164000,-21.5714333744017
165000,-22.1160064822769
166000,-22.0953000182922
167000,-22.065983760725
168000,-22.5347236239974
169000,-21.7608274699004
170000,-22.0724948993631
171000,-21.7124582120998
172000,-21.8945516749911
173000,-21.8134470669771
174000,-22.0161750270448
175000,-21.3550508251086
176000,-21.8640896283648
177000,-22.2544708901751
178000,-21.3479155250769
179000,-21.4423762206529
180000,-20.7818305453606
181000,-21.5302705816226
182000,-21.2814958057315
183000,-21.5346034467373
184000,-22.2379587147156
185000,-22.0016770956712
186000,-20.8834828220818
187000,-21.2919457055649
188000,-20.8803885623995
189000,-21.783517260127
190000,-21.884582966628
191000,-22.2631693928878
192000,-22.0630695841135
193000,-21.7040703906277
194000,-21.2190017490466
195000,-22.5685557494611
196000,-21.9526193732862
197000,-22.4053973283463
198000,-21.5163850244796
199000,-21.6948875736237
200000,-22.240020960842
201000,-23.4190614631496
202000,-23.5165182684007
203000,-23.336676508284
204000,-23.3158523336131
205000,-23.0528773436241
206000,-20.6170233125244
207000,-18.3111112520831
208000,-17.0763770272989
209000,-17.3446670970904
210000,-16.7777859566548
211000,-17.3718881252782
212000,-17.0416645558686
213000,-17.5501452374709
214000,-16.5821983476869
215000,-15.7075892131313
216000,-14.8917940317113
217000,-13.2706204197391
218000,-15.3458384336596
219000,-17.9066232018042
220000,-17.019778715242
221000,-18.771426809949
222000,-21.3151549159543
223000,-22.8191132287569
224000,-20.9702738007761
225000,-10.0350178765903
226000,-6.18959995979922
227000,-6.71506415378478
228000,-5.59822292918921
229000,-5.33232872317556
230000,-5.06320059895309
231000,-5.40201311275748
232000,-5.67336477338828
233000,-5.47951720814389
234000,-6.65422539241179
235000,-5.77469376110257
236000,-5.3581233799403
237000,-5.41020793223236
238000,-5.54337008685727
239000,-5.45312597279219
240000,-5.32078461600302
241000,-5.21029222767826
242000,-5.1218756823817
243000,-5.18744406073097
244000,-5.25577896599351
245000,-5.24693551542857
246000,-5.22323249208965
247000,-5.21993919785425
248000,-5.22592195946135
249000,-5.09933297214251
250000,-5.09794534347548
251000,-5.00025859651996
252000,-4.88402666207733
253000,-4.95031701502365
254000,-4.87858438653685
255000,-4.9756276364397
256000,-5.02773838955243
257000,-4.97959962527954
258000,-4.96239079154948
259000,-4.96246059525342
260000,-5.07754296701694
261000,-4.98729127120931
262000,-4.90623233231508
263000,-4.91606296112826
264000,-5.07715815769634
265000,-4.99549466496165
266000,-4.95113924196104
267000,-4.91302013217275
268000,-5.00365293224065
269000,-4.93882665828574
270000,-4.95707825133368
271000,-4.83940787197418
272000,-4.8043927466448
273000,-4.84809137600683
274000,-4.82431984601688
275000,-4.22657358269651
276000,-4.54200823950693
277000,-4.50318975210105
278000,-4.40639976655644
279000,-4.57469206807613
280000,-3.95235175694581
281000,-3.93230340679696
282000,-3.83674947741502
283000,-4.06020138529733
284000,-3.86386385162246
285000,-4.63794334027978
286000,-3.86844852421707
287000,-4.65114918071778
288000,-3.91724029406193
289000,-4.12594463554101
290000,-3.83366983513685
291000,-3.86594277903974
292000,-3.96879171048961
293000,-3.94436366088139
294000,-4.58838367385148
295000,-4.43955223923384
296000,-4.62986788490031
297000,-4.77662138140589
298000,-4.96357141721996
299000,-4.63967273123447
300000,-4.58895726224157
301000,-4.08963502892228
302000,-3.80461706207215
303000,-3.93480977383895
304000,-3.60290380287596
305000,-3.69290543101591
306000,-3.60863215452643
307000,-3.65192173723215
308000,-3.58985438087336
309000,-3.7350769102184
310000,-3.58404599545965
311000,-3.59047169508911
312000,-3.78126775834667
313000,-3.94163970711141
314000,-3.79214013262546
315000,-3.8140972759459
316000,-3.73052076831114
317000,-3.66991488456061
318000,-3.62996130218748
319000,-3.7117494619633
320000,-3.75551237299385
321000,-3.70000640893944
322000,-3.71630105727286
323000,-3.70699049542986
324000,-3.73613053046315
325000,-3.66992381977771
326000,-3.64264322531543
327000,-3.66723610216673
328000,-3.59522027409304
329000,-3.69423813668135
330000,-3.68803990937817
331000,-3.60469177627639
332000,-3.52581553038248
333000,-3.58166501479628
334000,-3.58074911709513
335000,-3.56292440918573
336000,-3.538895274133
337000,-3.60942317491517
338000,-3.60672900762377
339000,-3.53796443080012
340000,-3.62029533544753
341000,-3.59015864122788
342000,-3.58724810657311
343000,-3.66256460455399
344000,-3.66110057414348
345000,-3.65003984797517
346000,-3.61101212026776
