time,x,y,z,theta,psi,left,right
3,5.63587520510029,3.61429251722799,-50.8626731123838,0.153173110575022,0.752206428326938,0,0
3.1,5.79441264911263,3.756614564201,-50.8974071630159,0.152764014116734,0.758707078128387,0,0
3.2,5.95163455471757,3.89951246012776,-50.9318671328436,0.151473477695404,0.76697650038392,0,0
3.3,6.1067506563031,4.04269373009107,-50.9658965157393,0.151687524685482,0.775931485207987,0,0
3.4,6.25959187273615,4.18625011912043,-50.9996496455587,0.152413410327623,0.785241614728651,0,0
3.5,6.40985182182928,4.33006757072709,-51.033200256591,0.15338239630008,0.795625705052281,0,0
3.6,6.55761188901007,4.47445943609859,-51.0666528618142,0.154924875301227,0.809161485199223,0,0
3.7,6.70180940642806,4.61890360111311,-51.099934779996,0.156761917735147,0.82363149556624,0,0
3.8,6.84309815262447,4.76452357440158,-51.1332873638337,0.158613719374055,0.83821149367367,0,0
3.9,6.9815424380672,4.91167299346357,-51.1668543614868,0.161776366335079,0.84790156222744,0,0
4,7.11702772558411,5.05936368879,-51.2006668606806,0.16569286204625,0.855488588636195,0,0
4.1,7.24916594189622,5.20629874351587,-51.2346990428781,0.170867984675824,0.862403381782868,0,0
4.2,7.37772870672718,5.35173395694855,-51.2690462764992,0.177227371251338,0.86604842530484,0,0
4.3,7.50402714741115,5.49653937545554,-51.3041880520157,0.185797029798382,0.863252598132216,0,0
4.4,7.62795561254563,5.63921260055213,-51.340215213164,0.195142593826172,0.8565426353398,0,0
4.5,7.75011909590816,5.77914365000693,-51.3772975984502,0.205900305236335,0.846106143341036,0,0
4.6,7.87082417724782,5.9155886813933,-51.4155387847985,0.217847532190049,0.833407270649881,0,0
4.7,7.98948570986969,6.04708387010181,-51.4548172023451,0.231547752656324,0.820339343682208,0,0
4.8,8.10767404537717,6.17508683850226,-51.4957656493991,0.245178468446654,0.807173094440967,0,0
4.9,8.22710209990448,6.3014009518902,-51.5389879109004,0.257245059521629,0.791430695385131,0,0
5,8.34917190233085,6.42705476662952,-51.5847281634212,0.266500005163373,0.777066317088081,0,0
5.1,8.47591654346031,6.55384896451366,-51.6332671695147,0.270508368264947,0.768711780877757,0,0
5.2,8.60682784243155,6.68202061485149,-51.683801761117,0.270575458954896,0.76522783968988,0,0
5.3,8.74010214373299,6.81094743241263,-51.7351714787237,0.269089474884215,0.766231370326846,0,0
5.4,8.87432200475311,6.94033988642636,-51.78661676013,0.266161840321938,0.77001674409164,0,0
5.5,9.00862499601384,7.07032005302386,-51.8376601537696,0.262756304994816,0.778297891706322,0,0
5.6,9.14103740385943,7.19998813307076,-51.8876416936066,0.260940546606107,0.784225212936282,0,0
5.7,9.2722174456387,7.33023670762165,-51.9370919089541,0.261177763816208,0.788761225506479,0,0
5.8,9.40165355122443,7.46029900281783,-51.9860711138641,0.26264675479063,0.791231435196838,0,0
5.9,9.53055047624166,7.59087514267753,-52.0351866904825,0.264480946650469,0.793935019715033,0,0
6,9.6594532455267,7.72238531185887,-52.0846828724135,0.265128500492483,0.795541124464919,0,0
6.1,9.78794635250065,7.85415465856241,-52.1343262104337,0.266604741621292,0.797778481815773,0,0
6.2,9.91608551784784,7.98617656362492,-52.1841596295494,0.267225973454072,0.797978012645929,0,0
6.3,10.0443707654076,8.11872302475767,-52.2342255858021,0.266761485812049,0.799270088276471,0,0
6.4,10.1724243603896,8.25129969038571,-52.2842063217125,0.266036873932817,0.801077450465728,0,0
6.5,10.3001245734949,8.38393406774475,-52.3340238648748,0.265746611975112,0.803983118965514,0,0
6.6,10.4272047279016,8.51652483241046,-52.383651563492,0.266003127454077,0.803530368669778,0,0
6.7,10.5529938547161,8.64811878934333,-52.4328419199351,0.267223021696667,0.798648365987661,5,0
6.8,10.6697156808125,8.7703609230639,-52.4786909487696,0.267078089482338,0.755150646060253,7,0
