time,x,y,z,theta,psi,left,right
3.4,5.74964386389928,4.41021211615797,-51.8806360371821,0.404678174202447,0.838901002457004,0,0
3.5,5.88260264658705,4.55105793864066,-51.9651792079745,0.406729739323667,0.850652956708981,0,0
3.6,6.01229367016193,4.69190096827053,-52.0492167168633,0.410337097187092,0.862109325022135,0,0
3.7,6.13907727256882,4.83302439829482,-52.1331262245862,0.413891830940024,0.874790548231828,0,0
3.8,6.26246878014342,4.97392871036376,-52.2166544216369,0.416873765095051,0.889261347961572,0,0
3.9,6.38235024743298,5.1148365210036,-52.2997588699914,0.419837616771342,0.90142565107968,0,0
4,6.49888000881323,5.25567507347395,-52.382516345448,0.424101949742007,0.912514136550048,0,0
4.1,6.61217313519785,5.3961874660274,-52.4650351243206,0.429074777156665,0.91892893027212,0,0
4.2,6.72206878588732,5.53521333197233,-52.5470122118117,0.434876922294767,0.924179937622517,0,0
4.3,6.82910923354339,5.67279252827743,-52.6287523607389,0.441420514059194,0.923775446273934,0,0
4.4,6.93446845441277,5.80938118997087,-52.7109112037083,0.448897111004619,0.916658886574075,0,0
4.5,7.03883047340954,5.94421231706365,-52.7935116215689,0.4565783050496,0.906645346160568,0,0
4.6,7.14088913347315,6.07441994855688,-52.8751203568334,0.464769319680759,0.895597586830581,0,0
4.7,7.24157816569277,6.20060822880357,-52.9563099660904,0.473721692370486,0.881301680497359,0,0
4.8,7.34175206159465,6.323353831577,-53.0376220689361,0.482471817188363,0.864283504143208,0,0
4.9,7.44255022381326,6.44336696663985,-53.1196887552949,0.490517651827939,0.848849968372689,0,0
5,7.54569901402386,6.5625191060078,-53.2037564104574,0.497302270390451,0.837577151981369,0,0
5.1,7.65144921366136,6.68165182720208,-53.2900671480352,0.502225377228786,0.82525002190987,0,0
5.2,7.75991709384966,6.80099574153155,-53.3784891136123,0.506075592008309,0.818468318061982,0,0
5.3,7.87049474795998,6.92047007517062,-53.4685624522371,0.508577708292863,0.815620166573616,0,0
5.4,7.98226899567542,7.04007817081805,-53.5596767885359,0.509584819043595,0.817006638585352,0,0
5.5,8.09433446210016,7.15975999194133,-53.6511596949338,0.50950706008068,0.822112081566274,0,0
5.6,8.20598693888348,7.27974430904117,-53.7426300316077,0.509730942703713,0.828361210604248,0,0
5.7,8.31677265422968,7.40008270663839,-53.8339329288429,0.510468752608895,0.833948163559529,0,0
5.8,8.42674954701317,7.52106380640451,-53.9252732345522,0.511298307396655,0.837621307384236,0,0
5.9,8.53550935895907,7.64191585841867,-54.0162114371049,0.511988883949349,0.840328402093389,0,0
6,8.64369979239828,7.76309378940162,-54.1072113534816,0.513612986154671,0.842998644056375,0,0
6.1,8.75234650090631,7.88556420224359,-54.1991598124994,0.514797538097332,0.845786051402022,0,0
6.2,8.86095174725643,8.00876808725441,-54.2916116830036,0.515395754997267,0.848871546278332,0,0
6.3,8.96870746211512,8.13180884358078,-54.3837836689456,0.51532091157533,0.849968562171848,0,0
6.4,9.07590468418547,8.25477119278616,-54.475721508041,0.514885887753131,0.85298146875798,0,0
6.5,9.18315004934925,8.37839203312827,-54.5678953439025,0.514801043845624,0.853953618675988,0,0
6.6,9.28995594598439,8.50200623786161,-54.6598746300235,0.51518623892836,0.852872315316582,0,0
6.7,9.39646425424207,8.62528124487345,-54.7516231627573,0.515452556580431,0.85447411689581,0,0
6.8,9.50238130601748,8.74807218154362,-54.8430139742772,0.516330642892328,0.852327686716034,0,0
6.9,9.60776606125155,8.8701203582447,-54.9340655612764,0.518190301351452,0.848723373104995,0,0
7,9.71295331377571,8.99124678869124,-55.0249778551531,0.519926753907662,0.846164025373233,0,0
7.1,9.8184534211689,9.11200630617377,-55.1161879753578,0.521269080690406,0.844276886727451,0,0
7.2,9.92399188100045,9.23221693928798,-55.2075156666087,0.523355528321993,0.840103323733953,0,0
7.3,10.0292108026703,9.35119699556361,-55.2984422028202,0.523598775598299,0.836332497300969,0,0
7.4,10.1349784630383,9.46985197404316,-55.3894515353814,0.523598775598299,0.831897384213734,0,0
7.5,10.2411124858415,9.58791182182009,-55.4803953381816,0.523598775598299,0.827683934178915,0,0
7.6,10.3479171980502,9.70565173406794,-55.5715149790088,0.523598775598299,0.824004034222718,0,0
7.7,10.4547672764073,9.82239860743198,-55.6621834981358,0.523598775598299,0.819698962930825,0,0
7.8,10.5629127735564,9.93949611837354,-55.7534755603728,0.523598775598299,0.814833924025879,0,0
7.9,10.6721366697254,10.0566092131732,-55.845261542456,0.523598775598299,0.81065981982763,0,0
8,10.7816934102396,10.1730129012755,-55.9369195548537,0.523598775598299,0.806437483064904,0,0
8.1,10.8915926237362,10.288697473336,-56.0285339452419,0.523598775598299,0.80348649093249,0,0
8.2,11.0030607995687,10.4050962301251,-56.1211894795919,0.523217789841127,0.801214710773323,0,0
8.3,11.1159581728953,10.5221837210286,-56.2147405482159,0.523598775598299,0.806979695525003,0,1
8.4,11.2295764483212,10.640098355869,-56.308773247654,0.523598775598299,0.82547643838108,0,1
8.5,11.347017374158,10.7648348355706,-56.406754331614,0.523598775598299,0.864516117826459,0,4
8.6,11.4677907795353,10.8999219939892,-56.5098705469496,0.523598775598299,0.936173432312788,0,5
8.7,11.5846649744493,11.0468408920177,-56.6163924606433,0.523598775598299,1.0205346427124,0,4
8.8,11.6977943905814,11.214525254849,-56.73121831429,0.523598775598299,1.10801549324008,0,3
8.9,11.8029326466114,11.4034193881884,-56.8540330445838,0.523598775598299,1.18381633772262,0,3
9,11.8968392821768,11.6085063277931,-56.9822065614568,0.523598775598299,1.24895857647671,0,2
9.1,11.9768815632188,11.8205790231422,-57.111164584481,0.523598775598299,1.3036593338018,0,1
9.2,12.0442791478579,12.0368817172961,-57.2402087288728,0.523598775598299,1.35406461324599,0,2
9.3,12.1007148628084,12.2591652715246,-57.3708220642469,0.523598775598299,1.40608268853311,0,3
9.4,12.1466178305149,12.48998378748,-57.5047765583716,0.523598775598299,1.46626760099811,0,2
9.5,12.1791157748847,12.7214218134867,-57.6378221285234,0.523598775598299,1.52047773478078,0,2
9.6,12.1985805384209,12.9535791283829,-57.7704133870911,0.523598775598299,1.57449924762786,0,2
9.7,12.2054723997265,13.1775566749523,-57.898058868483,0.523598775598299,1.62226045597756,0,1
9.8,12.201491432718,13.3856600302426,-58.0170500764596,0.523598775598299,1.66235105356295,0,1
9.9,12.1892656858299,13.5782546909356,-58.1274431944774,0.523598775598299,1.67574393051053,0,0
10,12.1728574228686,13.7536157499611,-58.2278872603897,0.523598775598299,1.67113882385021,0,1
10.1,12.1555209788644,13.9252441625981,-58.3260695625626,0.523598775598299,1.6766846945068,0,1
10.2,12.1373089927476,14.0928219984949,-58.4218813723345,0.523598775598299,1.68226109150553,0,1
10.3,12.1177272383888,14.2669221799747,-58.5214881089837,0.523598775598299,1.7108646706423,0,2
10.4,12.0932688006164,14.4536834503124,-58.6285435982178,0.523598775598299,1.75855682238522,0,1
10.5,12.0614114147004,14.6435373884412,-58.7379857371595,0.523598775598299,1.80574447264031,0,1
10.6,12.0210445006851,14.8320185917291,-58.8477374087582,0.523598775598299,1.84766088309615,0,1
10.7,11.9722047807043,15.0194066678952,-58.9580761146948,0.523598775598299,1.88919968108535,0,0
10.8,11.9178879620076,15.196931481489,-59.0637792268862,0.523598775598299,1.89700675349554,0,1
10.9,11.8611405280949,15.3660492618064,-59.165189319385,0.523598775598299,1.91001950729244,0,1
11,11.7990011924379,15.54309049108,-59.2717470841068,0.523598775598299,1.95597696053176,0,4
11.1,11.727698665123,15.7278263200916,-59.3840482154643,0.523598775598299,2.03407797709785,0,5
11.2,11.6414100633285,15.9150732508613,-59.5008669412759,0.523598775598299,2.12604655129328,0,4
11.3,11.5329521979532,16.1058268207337,-59.6252536144469,0.523598775598299,2.22046711923827,0,3
11.4,11.40098851936,16.2949619532721,-59.7560977476791,0.523598775598299,2.30962437191507,0,2
11.5,11.2482377255732,16.4767307662785,-59.8909204543283,0.523598775598299,2.38600478204491,0,2
11.6,11.0827127336288,16.644590438602,-60.0248021498907,0.523598775598299,2.44523485419923,0,1
11.7,10.9142469759789,16.7943707440479,-60.1529194977662,0.523598775598299,2.48864159905857,0,1
11.8,10.7473496412534,16.9278862822636,-60.2743554191454,0.523598775598299,2.49436295482113,0,1
11.9,10.5873947230372,17.0484430045539,-60.3880113774308,0.523598775598299,2.49632806473531,0,1
12,10.4307584324501,17.1643868689961,-60.4984935883729,0.523598775598299,2.49795639157825,0,1
12.1,10.2766168352252,17.2768233940984,-60.6065908144893,0.523598775598299,2.50123527146861,0,0
12.2,10.1241531673858,17.3873565755469,-60.7132861547078,0.523598775598299,2.50120123080385,0,2
12.3,9.97444675343398,17.4959385200936,-60.8180760113182,0.523598775598299,2.53025831996804,0,5
12.4,9.82557883160582,17.6009594794013,-60.9212325437616,0.523598775598299,2.60155732837224,0,5
12.5,9.67057292751704,17.6992663293196,-61.025128058856,0.523598775598299,2.69236007284556,0,5
12.6,9.5048582857493,17.7867966256752,-61.1312596526731,0.523598775598299,2.78869922333558,0,4
12.7,9.31997773499576,17.8632555518872,-61.2447450735456,0.523598775598299,2.88121230917878,0,3
12.8,9.11719198167647,17.9258981761895,-61.3652928796012,0.523598775598299,2.96330929565759,0,2
12.9,8.90336722531571,17.9727130146754,-61.4896798883455,0.523598775598299,3.03099468793537,0,1
13,8.69212282026945,18.00355564843,-61.6110385267723,0.523598775598299,3.08211266735737,0,1
13.1,8.48939529532708,18.0211710849092,-61.7268740483178,0.523598775598299,3.11991591608382,0,0
13.2,8.28517402537324,18.0292080060401,-61.8433509691714,0.523598775598299,3.11226224659833,0,1
13.3,8.09499735949101,18.0335962892182,-61.951712015533,0.523598775598299,3.12116504610035,0,1
13.4,7.91201020373926,18.0367758594604,-62.0560247941124,0.523598775598299,3.13823230862456,0,1
13.5,7.73041033752264,18.0377271623948,-62.1595815957887,0.523598775598299,-3.1132898496865,0,2
13.6,7.53918722573902,18.0344223829796,-62.2686414932271,0.523598775598299,-3.0699871603432,0,2
13.7,7.34077412139904,18.0240352285685,-62.3819064834657,0.523598775598299,-3.0214412473694,0,2
13.8,7.14030282582586,18.0048952038496,-62.4966951548454,0.523598775598299,-2.97220796626695,0,2
13.9,6.9431183876711,17.9768177566109,-62.6102367679009,0.523598775598299,-2.92659681895562,0,1
14,6.76474669681963,17.9434623555362,-62.7138423719675,0.523598775598299,-2.90146503817253,0,1
14.1,6.60490053242252,17.9078604932122,-62.8075034160608,0.523598775598299,-2.88791775589951,0,1
14.2,6.45691579064951,17.8714921473685,-62.8947194932464,0.523598775598299,-2.88003553464488,0,1
14.3,6.31440628694046,17.8345486898097,-62.9789916119355,0.523598775598299,-2.87126055795177,0,1
14.4,6.17357811961799,17.7967372608685,-63.0624655191523,0.523598775598299,-2.85936891117666,0,1
14.5,6.03180501091691,17.7572440463282,-63.1467594420627,0.523598775598299,-2.8436996532027,0,1
14.6,5.88779020331313,17.7152305870079,-63.2327253326607,0.523598775598299,-2.825167837265,0,1
14.7,5.74118747731029,17.6700080557396,-63.3206989420241,0.523598775598299,-2.80689833371635,0,1
14.8,5.59299465433997,17.6215334572013,-63.4102143168989,0.523598775598299,-2.79075616721503,0,1
14.9,5.44053479960509,17.5688553970758,-63.5030726501133,0.523598775598299,-2.78882417773472,0,1
15,5.28515961624504,17.5137315143023,-63.5982028520535,0.523598775598299,-2.78708790947711,0,1
15.1,5.12574934104297,17.4566796586618,-63.6960575587664,0.523598775598299,-2.78664714227799,0,0
15.2,4.96208850374123,17.3980594440304,-63.7967287699288,0.523381820242118,-2.7881469400743,0,0
15.3,4.79395300591651,17.3380814697362,-63.9001983116369,0.519650326762404,-2.79440734715612,0,1
15.4,4.6219295043753,17.2773934350718,-64.0052144711182,0.511675812088847,-2.80093280933649,0,0
15.5,4.44425550132497,17.2160050967625,-64.1117260461972,0.501033442384614,-2.81275033765203,0,1
15.6,4.26294501652853,17.1552212340074,-64.2175800562067,0.487894837808402,-2.82712705778697,0,1
15.7,4.07984785398973,17.0962794451093,-64.3209294344335,0.472637457164368,-2.84022606997059,0,0
15.8,3.89452163650717,17.0394884064191,-64.4215718053227,0.457123304496145,-2.85483074236215,0,0
15.9,3.70806631478509,16.9854354085945,-64.5187226037553,0.442427069177876,-2.87232462336602,0,1
16,3.52089511101728,16.9344044423999,-64.6121111745708,0.427465119234634,-2.89019497380292,0,1
16.1,3.33486567124853,16.8870253916594,-64.7009018047568,0.411011689248949,-2.90530144073424,0,0
16.2,3.14910585877414,16.8431004468463,-64.7855716783678,0.395192478434198,-2.9218572205441,0,0
16.3,2.96348701592138,16.8025996397194,-64.866262613475,0.380687714266008,-2.9411521391364,0,1
16.4,2.77832726860417,16.7655974918688,-64.9429860379764,0.365703250183478,-2.95915225676404,0,1
16.5,2.59286824562257,16.731929484881,-65.0161661880108,0.349349469642623,-2.97557752920375,0,0
16.6,2.40777220504187,16.7017389242642,-65.0855742828995,0.333006329761052,-2.99294732790291,0,0
16.7,2.21977522198519,16.6745560688659,-65.1523718079465,0.318106107709116,-3.01247838926861,0,0
16.8,2.03002936001695,16.6505805875527,-65.2162310260451,0.30350718878312,-3.03222871524558,0,1
16.9,1.83901177481056,16.6299784154025,-65.2770571312265,0.287066289331132,-3.04950793486357,0,0
17,1.64411508325157,16.612594811653,-65.3355503897096,0.271003804533249,-3.0692338642958,0,0
17.1,1.44579373939528,16.5986257636315,-65.3914536145862,0.255559723358222,-3.09125586009114,0,1
17.2,1.24445323211069,16.5883313671644,-65.4445748203937,0.239463472915361,-3.11185131170032,0,1
17.3,1.04186825700369,16.5819475713432,-65.4944328326288,0.222679524140865,-3.1314198009584,0,0
17.4,0.836617322376489,16.5796401407121,-65.5413347773348,0.206544243556726,3.13166697347918,0,0
17.5,0.628267066904823,16.5815213174134,-65.5853900863431,0.191373772442172,3.10967830087759,0,0
17.6,0.417693550427604,16.5877142030684,-65.626451285958,0.177009413002737,3.08651608714786,0,1
17.7,0.205403342836241,16.5983364879427,-65.6645494583651,0.163357041995026,3.06563967050439,0,1
17.8,-0.007896836228806,16.6134031057909,-65.6997448394101,0.150054454903944,3.04597105607238,0,0
17.9,-0.221959094491616,16.632955526241,-65.7321692370942,0.13836909604176,3.02558929638628,0,0
18,-0.437448974895872,16.65705863893,-65.76215893793,0.128092246514174,3.00413775057931,0,0
18.1,-0.653894996294532,16.6856456877258,-65.7898753373479,0.118757792656243,2.98220635023253,0,1
18.2,-0.869778926696183,16.7185266556922,-65.8153691861811,0.110357053648078,2.96160062547302,0,1
18.3,-1.08620104139743,16.7558375994909,-65.8389495292274,0.102128731436966,2.94101119134731,0,1
18.4,-1.3037686410428,16.7977695135889,-65.8608484836873,0.095417692609926,2.92109906576593,0,1
18.5,-1.52222134115296,16.8442815268924,-65.8812742291671,0.089454428341757,2.90131551676787,0,1
18.6,-1.73992439117495,16.8950378234977,-65.9003094323033,0.08529933344305,2.88244520623306,0,1
18.7,-1.95783986874282,16.9502133723269,-65.9184226612571,0.083531662191862,2.86493396502354,0,0
18.8,-2.17570055887678,17.0096169811487,-65.9360943503067,0.084437673280629,2.84841191972144,0,0
18.9,-2.39315328088538,17.0729735780473,-65.9538893165813,0.0885429651477,2.83303626807815,0,0
19,-2.60912040241114,17.1396542959949,-65.9723498894321,0.094811045116397,2.81786331398066,0,0
19.1,-2.82243964064286,17.2090353060828,-65.9919106365987,0.103340726473187,2.80350006111894,0,0
19.2,-3.0332367569873,17.2808652899757,-66.0130417336184,0.113531994924587,2.78927486231425,0,0
19.3,-3.24039070686346,17.3544962054686,-66.0360131880279,0.125510231789722,2.77576979576476,0,1
19.4,-3.44350878189509,17.4295308195345,-66.0611540099586,0.13986093418818,2.76443876283966,0,1
19.5,-3.64334455036073,17.5059321695109,-66.0889313207653,0.154954180346888,2.75475441970835,0,1
19.6,-3.83915568013896,17.583181178039,-66.1194018862829,0.170653625817641,2.74529946743295,0,0
19.7,-4.03152835918456,17.6613520164899,-66.1527840643197,0.187151130802811,2.73407327937111,0,0
19.8,-4.21915060138871,17.7397028829393,-66.1888534814351,0.203685064545143,2.72270147816514,0,1
19.9,-4.39971862920613,17.8171151662754,-66.227004934082,0.22013700636295,2.71380825072177,0,1
20,-4.57446993852067,17.8940137464293,-66.2673428006311,0.2361884278162,2.70531847139202,0,0
20.1,-4.74505739741332,17.9709773685653,-66.3101163282434,0.25278302263938,2.6946826112362,0,1
20.2,-4.91112291732321,18.0477068208202,-66.3551653099005,0.269197047651801,2.68427539811997,0,1
20.3,-5.07424163431882,18.1248665182979,-66.4028062190833,0.285059324625098,2.67550045001561,0,1
20.4,-5.23550468568179,18.2030221395693,-66.4532910429374,0.301026200153208,2.66702720700685,0,0
20.5,-5.3959748822573,18.2826879185639,-66.5069224016626,0.315903416876529,2.65625983315619,0,0
20.6,-5.55425609137567,18.363219944482,-66.5631172977586,0.330380865063689,2.64475889784192,0,0
20.7,-5.71219694462932,18.4456793877675,-66.6224926468481,0.344064737198862,2.63241664277321,0,1
20.8,-5.8708925766656,18.530821138433,-66.6854234738317,0.356998455995818,2.61983644823833,0,1
20.9,-6.03058094640036,18.6189477114371,-66.7519921550588,0.369650093437949,2.60617003574655,0,1
21,-6.19133604996852,18.7103442214084,-66.8222941885461,0.381831942631333,2.59200922457795,0,1
21.1,-6.35124552076818,18.80408026088,-66.8954897109331,0.393939574620754,2.57792798641032,0,1
21.2,-6.5094028772235,18.8997661134256,-66.9711901952485,0.405425345103369,2.56337368286421,0,1
21.3,-6.66588237662552,18.9975529230668,-67.0493824910328,0.416530248818075,2.54858548106558,0,1
21.4,-6.81916701867224,19.0965299474365,-67.1292070206415,0.426975583610875,2.5337387553382,0,1
21.5,-6.96725709147469,19.1953540119603,-67.2094170529561,0.436129119989974,2.51852209711267,0,0
21.6,-7.11142945584118,19.2949001771752,-67.2904877686036,0.444841074491111,2.50282173508512,0,0
21.7,-7.25224053776681,19.3955044144713,-67.3725950605657,0.453500742783245,2.48514711280355,0,1
21.8,-7.38870342449067,19.4963265069962,-67.4550390442106,0.462307216365746,2.46967384974526,0,1
21.9,-7.52196789985882,19.5982179768598,-67.5385181091356,0.471140687247654,2.45478960391446,0,0
22,-7.65375956410735,19.7024152959133,-67.6240606632844,0.47903783996284,2.4364253378523,0,1
22.1,-7.78341063448396,19.8084565318647,-67.7111728779834,0.486481681793584,2.42010270064135,0,1
22.2,-7.91108711846766,19.916589646623,-67.7999358706805,0.493893595731937,2.404193416204,0,0
22.3,-8.03793338436497,20.0278749050409,-67.8911266146237,0.499764391702861,2.38448602669847,0,1
22.4,-8.16465538563338,20.1431815171135,-67.9851905797896,0.504928229091508,2.36505060321916,0,1
22.5,-8.29023114742432,20.2617989027644,-68.0812934639059,0.50879401652099,2.34672708512938,0,0
22.6,-8.41445843568877,20.3838565107085,-68.1792183784781,0.511858005994117,2.32746729666428,0,0
22.7,-8.53745284754124,20.5096534987374,-68.2789511955534,0.513559230357888,2.30570370572131,0,0
22.8,-8.65799416962942,20.6381531500107,-68.3793909032622,0.51420838712684,2.28246411091522,0,1
22.9,-8.77602352308264,20.7694718729171,-68.4803188350264,0.513526554571644,2.26101005639215,0,1
23,-8.8917373488673,20.904032153121,-68.5817449051523,0.51212338461181,2.24059114760352,0,0
23.1,-9.00466602662138,21.0413734985191,-68.6831174149844,0.509495801040722,2.21833181412383,0,0
23.2,-9.11503334184391,21.181905526757,-68.7844738279255,0.505877826422895,2.19442861949567,0,1
23.3,-9.22253111607784,21.3253160377653,-68.885450946017,0.502892215561176,2.17092067963666,0,1
23.4,-9.32713252339396,21.4716730719549,-68.9861005534662,0.499808983578063,2.14845850749143,0,1
23.5,-9.42857166121036,21.6206371342863,-69.086185536945,0.495888015682862,2.12757464976226,0,0
23.6,-9.52688238741686,21.7723306709487,-69.185703847422,0.492117510518223,2.10547873073373,0,0
23.7,-9.62229569372608,21.9271222387554,-69.2849106790216,0.488400098385116,2.08182324610189,0,0
23.8,-9.71440240550059,22.0843714121493,-69.3834512246909,0.484349910910458,2.05828249106115,0,1
23.9,-9.80267013658317,22.2431497639956,-69.4807699561838,0.480707007558659,2.0356997756481,0,1
24,-9.88767173960585,22.4045396629931,-69.577598550527,0.477299445647369,2.01418265696693,0,1
24.1,-9.96922491156312,22.5682042496875,-69.6738306916184,0.474703559313173,1.9933590661462,0,0
24.2,-10.0473986143668,22.7342545009865,-69.7696932362548,0.472403238597511,1.97132389719254,0,0
24.3,-10.1216776259027,22.9016020740448,-69.864747470108,0.470817969542808,1.94856145990603,0,0
24.4,-10.1922882170528,23.0707470065487,-69.9594258694367,0.469096662755418,1.92550684035982,0,0
24.5,-10.2594225811366,23.2421628121513,-70.0540885566944,0.468352651190576,1.9019143453694,0,1
24.6,-10.3223481174089,23.4139404901976,-70.1478868005165,0.467521344906804,1.87935419253189,0,1
24.7,-10.3814173747632,23.5870412427068,-70.241422457962,0.467409792655058,1.85710190925714,0,1
24.8,-10.4366510558695,23.7614677219425,-70.3348941363016,0.468613154554317,1.83505662112322,0,1
24.9,-10.4873811165581,23.9349089615933,-70.427356455811,0.470908309583448,1.81378877123035,0,0
25,-10.5335304575805,24.1068402142586,-70.5187800371693,0.473399104449555,1.79220790886882,0,0
25.1,-10.5752193316267,24.2771806655496,-70.6093049995372,0.47682067131128,1.76958606591135,0,0
25.2,-10.6123766126705,24.4447976305193,-70.698546604108,0.480455095952332,1.74611433815037,0,1
25.3,-10.6450508556399,24.6091434467966,-70.7863635752827,0.484935984494861,1.72509182296707,0,0
25.4,-10.6736743167246,24.7717650170686,-70.8737342063282,0.489743540005268,1.70389193202843,0,0
25.5,-10.6987069707478,24.9347866313104,-70.9619206746485,0.494640203579928,1.68049008179481,0,1
25.6,-10.7199130899607,25.096241217427,-71.0499185121532,0.49916858045672,1.66001138469388,0,0
25.7,-10.7374414145362,25.2569623338775,-71.1381568884621,0.503173918065672,1.63674757549488,0,1
25.8,-10.7514049326869,25.4177433960872,-71.2270689046767,0.507492023183595,1.61397813717585,0,1
25.9,-10.761765074523,25.5778867043052,-71.3163346369589,0.512569042265426,1.59293478707656,0,0
26,-10.7685066632062,25.7387934242882,-71.4068770082936,0.517881996028287,1.56985609724176,0,0
26.1,-10.7715699837832,25.8992139904532,-71.4981320576074,0.5234332161755,1.54492751540074,0,1
26.2,-10.7708927224871,26.0584867841173,-71.5893056895118,0.523598775598299,1.52309723577317,0,1
26.3,-10.7666196400237,26.2171366633553,-71.6802905287689,0.523598775598299,1.50074325035016,0,1
26.4,-10.7587725632798,26.3762619018509,-71.7717568639312,0.523598775598299,1.47823085579805,0,1
26.5,-10.7474295260879,26.5350130227024,-71.8631823202156,0.523598775598299,1.45596572771934,0,1
26.6,-10.7326299545447,26.6926032908456,-71.9540460373958,0.523598775598299,1.43388578574632,0,1
26.7,-10.71420352328,26.8505834305121,-72.0452737891536,0.523598775598299,1.41185961090436,0,1
26.8,-10.6922941892886,27.007717652341,-72.1363062870291,0.523598775598299,1.39045239657566,0,1
26.9,-10.6669682150865,27.1634819930264,-72.2269400357874,0.523598775598299,1.36945325920497,0,0
27,-10.6382013343166,27.3181812440775,-72.3173964534739,0.523598775598299,1.34698736780988,0,0
27.1,-10.6063347439262,27.4703984785756,-72.4068470127178,0.523319486560667,1.323830894408,0,0
27.2,-10.5711801512443,27.6211633093656,-72.4959059991656,0.522498836115061,1.30063542203368,0,1
27.3,-10.5325955752484,27.7711675342471,-72.5849356900168,0.521362797343808,1.28014892877548,0,0
27.4,-10.4903063186068,27.9213808434509,-72.6743713782819,0.518297995469943,1.26033359309076,0,0
27.5,-10.4442337364206,28.072396966776,-72.7642740701066,0.512511510088351,1.2390429282628,0,1
27.6,-10.3937092197911,28.2263699602632,-72.8555222473303,0.505070558386876,1.22064327302242,0,1
27.7,-10.3392174794029,28.3819492106466,-72.9468579946254,0.495428630014644,1.20484537866999,0,0
27.8,-10.2800470389671,28.541283707329,-73.0389226522542,0.481639388464068,1.18762550956987,0,1
27.9,-10.2156831982004,28.7058889999739,-73.1318686016895,0.466708101386595,1.174120133821,0,0
28,-10.1460277232084,28.8760358899897,-73.2251462980523,0.449453635330661,1.15890368283126,0,1
28.1,-10.070896519309,29.0518957442259,-73.3183111702203,0.431466267798433,1.1441759517037,0,1
28.2,-9.98978056749685,29.2342101117456,-73.4112836450929,0.413706865741577,1.13005062815444,0,0
28.3,-9.9025387648368,29.4225926560496,-73.5034658845891,0.394030370278179,1.11469937136039,0,0
28.4,-9.80914438997324,29.616492291707,-73.5942197448127,0.374161186229133,1.09853424313101,0,1
